opponent_team,was_home,round,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,saves,yellow_cards,red_cards,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution,total_points,player_id,avg_points_last3,avg_minutes_last3,xG_last5,xA_last5,xGI_last5,minutes_ratio,opp_avg_goals_conceded,opp_goals_allowed_last5
14,False,24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,332,1.0,27.33333333333333,0.0279999999999999,0.0480000000000001,0.0759999999999999,0.30370370370370364,0.030837004405286344,0.0
9,True,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,332,0.6666666666666666,21.666666666666668,0.0219999999999999,0.0400000000000001,0.0619999999999999,0.24074074074074076,0.027563395810363836,0.0
13,False,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,332,0.0,0.0,0.0219999999999999,0.0300000000000001,0.0519999999999999,0.0,0.022050716648291068,0.0
17,False,27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,332,0.0,0.0,0.0219999999999999,0.0080000000000001,0.0299999999999999,0.0,0.033105022831050226,0.0
18,True,28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,332,0.0,0.0,0.0,0.0,0.0,0.0,0.0446927374301676,0.0
19,True,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,332,0.0,0.0,0.0,0.0,0.0,0.0,0.04285714285714286,0.0
2,False,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,333,0.0,0.0,0.0,0.0,0.0,0.0,0.025727069351230425,0.0
4,False,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,333,0.0,0.0,0.0,0.0,0.0,0.0,0.04371584699453552,0.0
1,True,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,333,0.0,0.0,0.0,0.0,0.0,0.0,0.018575851393188854,0.0
15,False,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,333,0.0,0.0,0.0,0.0,0.0,0.0,0.0407040704070407,0.2
20,True,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,333,0.0,0.0,0.0,0.0,0.0,0.0,0.03773584905660377,0.2
9,False,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,333,0.0,0.0,0.0,0.0,0.0,0.0,0.027563395810363836,0.0
17,True,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,333,0.0,0.0,0.0,0.0,0.0,0.0,0.033105022831050226,0.0
18,False,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,333,0.0,0.0,0.0,0.0,0.0,0.0,0.0446927374301676,0.0
13,True,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,333,0.0,0.0,0.0,0.0,0.0,0.0,0.022050716648291068,0.0
8,True,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,333,0.0,0.0,0.0,0.0,0.0,0.0,0.03380588876772083,0.2
3,False,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,333,0.0,0.0,0.0,0.0,0.0,0.0,0.05145413870246085,0.2
16,True,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,333,0.0,0.0,0.0,0.0,0.0,0.0,0.03200883002207505,0.0
19,False,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,333,0.0,0.0,0.0,0.0,0.0,0.0,0.04285714285714286,0.0
8,False,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,333,0.0,0.0,0.0,0.0,0.0,0.0,0.03380588876772083,0.2
12,True,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,333,0.0,0.0,0.0,0.0,0.0,0.0,0.037199124726477024,0.2
7,True,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,333,0.0,0.0,0.0,0.0,0.0,0.0,0.03056768558951965,0.2
11,False,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,333,0.0,0.0,0.0,0.0,0.0,0.0,0.04266958424507659,0.0
6,True,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,333,0.0,0.0,0.0,0.0,0.0,0.0,0.025527192008879023,0.2
14,False,24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,333,0.0,0.0,0.0,0.0,0.0,0.0,0.030837004405286344,0.0
9,True,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,333,0.0,0.0,0.0,0.0,0.0,0.0,0.027563395810363836,0.0
13,False,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,333,0.0,0.0,0.0,0.0,0.0,0.0,0.022050716648291068,0.0
17,False,27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,333,0.0,0.0,0.0,0.0,0.0,0.0,0.033105022831050226,0.0
18,True,28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,333,0.0,0.0,0.0,0.0,0.0,0.0,0.0446927374301676,0.0
19,True,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,333,0.0,0.0,0.0,0.0,0.0,0.0,0.04285714285714286,0.0
2,False,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.025727069351230425,0.0
4,False,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.04371584699453552,0.0
1,True,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.018575851393188854,0.0
15,False,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0407040704070407,0.2
20,True,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.03773584905660377,0.0
9,False,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.027563395810363836,0.0
17,True,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.033105022831050226,0.0
18,False,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0446927374301676,0.0
13,True,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.022050716648291068,0.0
8,True,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.03380588876772083,0.0
3,False,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.05145413870246085,0.0
16,True,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.03200883002207505,0.0
19,False,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.04285714285714286,0.0
8,False,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.03380588876772083,0.0
12,True,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.037199124726477024,0.0
7,True,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.03056768558951965,0.0
11,False,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.04266958424507659,0.0
6,True,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.025527192008879023,0.0
14,False,24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.030837004405286344,0.0
9,True,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.027563395810363836,0.0
13,False,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.022050716648291068,0.0
17,False,27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.033105022831050226,0.0
18,True,28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0446927374301676,0.0
19,True,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.04285714285714286,0.0
2,False,6,64,1,0,0,0,3,0,1,0,16.8,11.1,47.0,7.5,0.25,0.01,0.26,1.11,1,2,2,5,1,335,1.3333333333333333,63.66666666666666,0.0959999999999999,0.0500000000000001,0.0,0.7074074074074073,0.025727069351230425,0.0
4,False,7,66,1,0,0,1,0,0,0,0,1.4,1.7,7.0,1.0,0.01,0.02,0.03,0.45,0,2,0,2,3,335,1.0,63.0,0.1099999999999999,0.0260000000000001,0.0,0.7,0.04371584699453552,0.0
1,True,8,62,1,0,0,0,1,0,0,0,6.0,0.5,2.0,0.9,0.03,0.01,0.04,1.14,2,1,2,5,2,335,1.6666666666666667,65.33333333333333,0.0779999999999999,0.0280000000000001,0.0,0.7259259259259259,0.018575851393188854,0.0
15,False,9,14,0,0,0,0,1,0,0,0,4.4,0.0,0.0,0.4,0.0,0.0,0.0,0.82,2,0,1,3,1,335,2.0,64.0,0.0759999999999999,0.0140000000000001,0.0,0.7111111111111111,0.0407040704070407,0.2
20,True,10,71,1,0,0,1,0,0,0,0,1.8,12.5,5.0,1.9,0.03,0.04,0.07,0.17,1,0,2,3,3,335,2.0,47.333333333333336,0.0759999999999999,0.0120000000000001,0.0,0.5259259259259259,0.03773584905660377,0.0
9,False,11,45,0,0,0,0,1,0,0,0,13.0,21.1,4.0,3.8,0.0,0.02,0.02,0.58,4,0,1,5,1,335,2.0,49.0,0.0639999999999999,0.0160000000000001,0.0799999999999999,0.5444444444444444,0.027563395810363836,0.0
17,True,12,63,1,0,0,1,0,0,0,0,0.0,11.8,10.0,2.1,0.11,0.05,0.16,0.16,0,1,2,3,3,335,1.6666666666666667,43.333333333333336,0.0139999999999999,0.0180000000000001,0.0319999999999999,0.4814814814814815,0.033105022831050226,0.0
18,False,13,67,1,0,1,0,1,0,0,0,19.8,11.6,2.0,3.3,0.0,0.0,0.0,0.5,1,2,5,8,5,335,2.333333333333333,59.66666666666666,0.0339999999999999,0.0240000000000001,0.0579999999999999,0.6629629629629629,0.0446927374301676,0.0
13,True,14,16,0,0,0,0,0,0,0,0,3.0,0.0,7.0,1.0,0.19,0.0,0.19,0.0,0,0,0,0,1,335,3.0,58.333333333333336,0.0279999999999999,0.0220000000000001,0.0499999999999999,0.6481481481481481,0.022050716648291068,0.0
8,True,15,14,0,0,0,0,1,0,0,0,2.4,0.3,0.0,0.3,0.0,0.0,0.0,0.68,0,1,0,1,1,335,3.0,48.66666666666666,0.0659999999999999,0.0220000000000001,0.0879999999999999,0.5407407407407406,0.03380588876772083,0.0
3,False,16,11,0,0,0,0,1,0,0,0,2.0,0.3,0.0,0.2,0.0,0.0,0.0,0.53,0,2,1,3,1,335,2.333333333333333,32.333333333333336,0.0599999999999999,0.0140000000000001,0.0739999999999999,0.3592592592592593,0.05145413870246085,0.0
16,True,17,12,0,0,0,0,0,0,0,0,2.4,0.8,4.0,0.7,0.0,0.01,0.01,0.0,0,1,2,3,1,335,1.0,13.666666666666666,0.0599999999999999,0.0100000000000001,0.0699999999999999,0.15185185185185185,0.03200883002207505,0.0
19,False,18,21,0,0,0,0,0,0,1,0,2.6,1.3,15.0,1.9,0.07,0.01,0.08,0.17,1,1,1,3,0,335,1.0,12.333333333333334,0.0379999999999999,0.0020000000000001,0.0399999999999999,0.13703703703703704,0.04285714285714286,0.0
8,False,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,335,0.6666666666666666,14.666666666666666,0.0519999999999999,0.0040000000000001,0.0559999999999999,0.16296296296296295,0.03380588876772083,0.0
12,True,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,335,0.3333333333333333,11.0,0.0139999999999999,0.0040000000000001,0.0179999999999999,0.12222222222222222,0.037199124726477024,0.0
7,True,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,335,0.0,7.0,0.0139999999999999,0.0040000000000001,0.0179999999999999,0.07777777777777778,0.03056768558951965,0.0
11,False,22,13,0,0,0,0,1,0,0,0,0.2,0.3,0.0,0.1,0.0,0.0,0.0,0.6,0,0,0,0,1,335,0.0,0.0,0.0139999999999999,0.0040000000000001,0.0179999999999999,0.0,0.04266958424507659,0.0
6,True,23,2,0,0,1,0,0,0,0,0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,2,4,335,0.3333333333333333,4.333333333333333,0.0139999999999999,0.0020000000000001,0.0159999999999999,0.04814814814814815,0.025527192008879023,0.0
14,False,24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,335,1.6666666666666667,5.0,0.0,0.0,0.0,0.05555555555555555,0.030837004405286344,0.0
9,True,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,335,1.6666666666666667,5.0,0.0,0.0,0.0,0.05555555555555555,0.027563395810363836,0.0
13,False,26,30,0,0,0,0,0,0,0,0,2.4,0.6,23.0,2.6,0.21,0.0,0.21,0.0,1,0,2,3,1,335,1.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.007407407407407407,0.022050716648291068,0.0
17,False,27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,335,0.3333333333333333,10.0,0.0419999999999999,0.0,0.0419999999999999,0.1111111111111111,0.033105022831050226,0.0
18,True,28,16,0,0,0,0,0,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.23,0,1,2,3,1,335,0.3333333333333333,10.0,0.0419999999999999,0.0,0.0419999999999999,0.1111111111111111,0.0446927374301676,0.0
19,True,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,335,0.6666666666666666,15.333333333333334,0.0419999999999999,0.0,0.0419999999999999,0.17037037037037037,0.04285714285714286,0.0
2,False,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,336,0.0,0.0,0.0,0.0,0.0,0.0,0.025727069351230425,0.0
4,False,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,336,0.0,0.0,0.0,0.0,0.0,0.0,0.04371584699453552,0.0
1,True,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,336,0.0,0.0,0.0,0.0,0.0,0.0,0.018575851393188854,0.0
15,False,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0407040704070407,0.2
20,True,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,336,0.0,0.0,0.0,0.0,0.0,0.0,0.03773584905660377,0.0
9,False,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,336,0.0,0.0,0.0,0.0,0.0,0.0,0.027563395810363836,0.0
17,True,12,1,0,0,0,0,0,0,0,0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,336,0.0,0.0,0.0,0.0,0.0,0.0,0.033105022831050226,0.0
18,False,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,336,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0037037037037037034,0.0446927374301676,0.0
13,True,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,336,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0037037037037037034,0.022050716648291068,0.0
8,True,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,336,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0037037037037037034,0.03380588876772083,0.0
3,False,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,336,0.0,0.0,0.0,0.0,0.0,0.0,0.05145413870246085,0.0
16,True,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,336,0.0,0.0,0.0,0.0,0.0,0.0,0.03200883002207505,0.0
19,False,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,336,0.0,0.0,0.0,0.0,0.0,0.0,0.04285714285714286,0.0
8,False,19,5,0,0,0,0,0,0,0,0,2.2,8.3,0.0,1.1,0.0,0.24,0.24,0.0,0,0,0,0,1,336,0.0,0.0,0.0,0.0,0.0,0.0,0.03380588876772083,0.0
12,True,20,1,0,1,0,0,1,0,0,0,33.0,0.0,7.0,4.0,0.04,0.0,0.04,0.35,0,0,0,0,8,336,0.3333333333333333,1.6666666666666667,0.0,0.0480000000000001,0.0479999999999999,0.01851851851851852,0.037199124726477024,0.2
7,True,21,7,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0,0,0,0,1,336,3.0,2.0,0.0079999999999999,0.0480000000000001,0.0559999999999999,0.022222222222222223,0.03056768558951965,0.0
11,False,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,336,3.333333333333333,4.333333333333333,0.0079999999999999,0.0480000000000001,0.0559999999999999,0.04814814814814815,0.04266958424507659,0.0
6,True,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,336,3.0,2.6666666666666665,0.0079999999999999,0.0480000000000001,0.0559999999999999,0.029629629629629627,0.025527192008879023,0.0
14,False,24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,336,0.3333333333333333,2.333333333333333,0.0079999999999999,0.0480000000000001,0.0559999999999999,0.02592592592592592,0.030837004405286344,0.0
9,True,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,336,0.0,0.0,0.0079999999999999,0.0,0.0079999999999999,0.0,0.027563395810363836,0.0
13,False,26,9,0,0,0,0,0,0,0,0,1.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0,0,1,1,1,336,0.0,0.0,0.0,0.0,0.0,0.0,0.022050716648291068,0.0
17,False,27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,336,0.3333333333333333,3.0,0.0,0.0,0.0,0.03333333333333333,0.033105022831050226,0.0
18,True,28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,336,0.3333333333333333,3.0,0.0,0.0,0.0,0.03333333333333333,0.0446927374301676,0.0
19,True,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,336,0.3333333333333333,3.0,0.0,0.0,0.0,0.03333333333333333,0.04285714285714286,0.0
2,False,6,10,1,1,0,0,0,0,0,0,32.0,0.0,33.0,6.5,0.06,0.0,0.06,0.0,0,0,0,0,6,337,1.0,15.666666666666666,0.0799999999999999,0.0,0.0,0.17407407407407408,0.025727069351230425,0.2
4,False,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,337,2.6666666666666665,8.666666666666666,0.0339999999999999,0.0,0.0,0.0962962962962963,0.04371584699453552,0.0
1,True,8,90,1,0,0,0,1,0,0,0,2.6,1.1,7.0,1.1,0.05,0.02,0.07,1.87,3,0,3,6,2,337,2.333333333333333,6.666666666666667,0.0339999999999999,0.0,0.0,0.07407407407407408,0.018575851393188854,0.0
15,False,9,90,1,0,1,0,2,0,0,0,10.2,4.1,72.0,8.6,0.71,0.03,0.74,2.14,2,0,3,5,5,337,2.6666666666666665,33.333333333333336,0.0219999999999999,0.0040000000000001,0.0,0.3703703703703704,0.0407040704070407,0.0
20,True,10,71,1,0,1,1,0,0,0,0,23.2,36.0,6.0,6.5,0.0,0.22,0.22,0.17,0,2,3,5,5,337,2.333333333333333,60.0,0.1639999999999999,0.0100000000000001,0.0,0.6666666666666666,0.03773584905660377,0.0
9,False,11,57,1,0,0,0,1,0,0,0,4.4,0.3,19.0,2.4,0.23,0.01,0.24,0.86,0,2,2,4,1,337,4.0,83.66666666666667,0.1639999999999999,0.0540000000000001,0.2179999999999999,0.9296296296296297,0.027563395810363836,0.0
17,True,12,90,1,1,0,1,0,0,1,0,34.6,22.0,63.0,12.0,0.96,0.02,0.98,0.17,0,1,3,4,6,337,3.6666666666666665,72.66666666666667,0.1979999999999999,0.0560000000000001,0.2539999999999999,0.8074074074074075,0.033105022831050226,0.2
18,False,13,90,1,0,0,0,1,0,1,0,9.4,2.3,0.0,1.2,0.0,0.01,0.01,0.86,1,3,3,7,1,337,4.0,72.66666666666667,0.3899999999999999,0.0600000000000001,0.4499999999999999,0.8074074074074075,0.0446927374301676,0.0
13,True,14,73,1,0,0,0,5,0,0,0,1.2,1.3,7.0,1.0,0.16,0.01,0.17,2.17,0,1,3,4,2,337,2.6666666666666665,79.0,0.3799999999999999,0.0580000000000001,0.4379999999999999,0.8777777777777778,0.022050716648291068,0.0
8,True,15,90,1,0,1,0,2,0,0,0,20.4,21.2,16.0,5.8,0.13,0.05,0.18,1.65,0,2,3,5,5,337,3.0,84.33333333333333,0.2699999999999999,0.0540000000000001,0.3239999999999999,0.937037037037037,0.03380588876772083,0.0
3,False,16,78,1,0,0,0,1,0,0,0,2.0,12.9,0.0,1.5,0.0,0.01,0.01,1.93,1,0,2,3,2,337,2.6666666666666665,84.33333333333333,0.2959999999999999,0.0200000000000001,0.3159999999999999,0.937037037037037,0.05145413870246085,0.0
16,True,17,84,1,1,0,1,0,0,1,0,35.0,2.9,34.0,7.2,1.29,0.02,1.31,0.6,1,2,2,5,5,337,3.0,80.33333333333333,0.2499999999999999,0.0200000000000001,0.2699999999999999,0.8925925925925925,0.03200883002207505,0.2
19,False,18,90,1,1,0,1,0,0,0,0,44.6,25.1,81.0,15.1,0.9,0.01,0.91,0.91,3,1,1,5,9,337,4.0,84.0,0.3159999999999999,0.0200000000000001,0.3359999999999999,0.9333333333333333,0.04285714285714286,0.2
8,False,19,90,1,0,0,0,1,0,0,0,0.0,23.2,27.0,5.0,0.39,0.05,0.44,1.62,0,1,1,2,2,337,5.333333333333333,84.0,0.496,0.0200000000000001,0.5159999999999999,0.9333333333333333,0.03380588876772083,0.0
12,True,20,84,1,0,1,0,1,0,0,0,13.8,11.4,13.0,3.8,0.17,0.0,0.17,1.0,2,2,1,5,5,337,5.333333333333333,88.0,0.542,0.0280000000000001,0.57,0.9777777777777777,0.037199124726477024,0.2
7,True,21,90,1,1,0,0,1,0,1,0,43.2,33.4,40.0,11.7,0.35,0.2,0.55,2.39,2,2,3,7,5,337,5.333333333333333,88.0,0.55,0.0180000000000001,0.568,0.9777777777777777,0.03056768558951965,0.2
11,False,22,87,1,0,0,1,0,0,0,0,1.8,2.7,11.0,1.6,0.09,0.0,0.09,1.05,0,4,1,5,2,337,4.0,88.0,0.6199999999999999,0.0560000000000001,0.6759999999999999,0.9777777777777777,0.04266958424507659,0.0
6,True,23,90,1,0,0,0,1,0,0,0,13.0,32.5,45.0,9.1,0.44,0.03,0.47,1.59,0,4,3,7,2,337,4.0,87.0,0.38,0.0520000000000001,0.4319999999999998,0.9666666666666667,0.025527192008879023,0.0
